year,step8,time_id,concurrent_represented_population,concurrent_cities,inversion_threshold_c
2009,19,294,628217.6479,1,0.25
2009,20,295,84084.36819,1,0.25
2009,21,296,12045487.7902,6,0.25
2009,22,297,7548251.44824,13,0.25
2009,23,298,14121450.33925,26,0.25
2009,24,299,6772767.386460001,14,0.25
2009,25,300,23423190.396179996,24,0.25
2009,26,301,6180128.442129999,16,0.25
2009,27,302,54524751.048200004,13,0.25
2009,28,303,22881592.6768,18,0.25
2009,29,304,1505466.1031799999,8,0.25
2009,30,305,5852718.41846,10,0.25
2009,31,306,2737634.6298,4,0.25
2009,32,307,1183484.7372,5,0.25
2009,33,308,924566.4405,1,0.25
2009,37,312,1357547.955,1,0.25
2009,39,314,986266.9288,1,0.25
2009,40,315,7024764.0181,2,0.25
2009,42,317,166828.6139,1,0.25
2009,44,319,125528.45429,2,0.25
2009,45,320,68712.13618,1,0.25
2010,2,323,4010658.252,1,0.25
2010,3,324,6190844.61579,3,0.25
2010,4,325,764174.13249,3,0.25
2010,5,326,3342531.19591,4,0.25
2010,6,327,1608807.62862,4,0.25
2010,7,328,11072755.9549,5,0.25
2010,8,329,2525915.8235,3,0.25
2010,9,330,3619066.3636,3,0.25
2010,10,331,782046.18169,4,0.25
2010,11,332,399604.6455,2,0.25
2010,12,333,10419360.65,1,0.25
2010,13,334,6783552.33566,10,0.25
2010,14,335,120043.0009,1,0.25
2010,15,336,2045576.9822,6,0.25
2010,16,337,94938.5797,1,0.25
2010,17,338,9273892.97684,5,0.25
2010,18,339,33161959.97582,5,0.25
2010,19,340,10225890.8968,7,0.25
2010,20,341,32409955.4497,6,0.25
2010,21,342,506714.37139,4,0.25
2010,22,343,34979390.8249,6,0.25
2010,23,344,33173389.53054,66,0.25
2010,24,345,31899955.882149998,60,0.25
2010,25,346,15706234.78139,29,0.25
2010,26,347,27622078.452990003,23,0.25
2010,27,348,20120195.32914,10,0.25
2010,28,349,51384215.44745,33,0.25
2010,29,350,18791580.8361,24,0.25
2010,30,351,2569984.47568,5,0.25
2010,31,352,1238916.2,5,0.25
2010,32,353,10004240.861070001,11,0.25
2010,33,354,720244.7037,2,0.25
2010,35,356,418461.5007,1,0.25
2010,36,357,732671.3346,3,0.25
2010,38,359,84221.02736,1,0.25
2010,39,360,739668.3294,2,0.25
2010,40,361,587388.0278,1,0.25
2010,43,364,1357547.955,1,0.25
2010,45,366,633196.1256,1,0.25
2011,2,369,628217.6479,1,0.25
2011,4,371,72491.84693,1,0.25
2011,5,372,101345.1578,1,0.25
2011,6,373,10131707.96654,4,0.25
2011,7,374,6394985.992070001,8,0.25
2011,8,375,87723.61632,1,0.25
2011,9,376,4195576.9472,3,0.25
2011,10,377,65236.62005,1,0.25
2011,11,378,3847557.992,1,0.25
2011,12,379,854753.35387,4,0.25
2011,13,380,331777.2622,1,0.25
2011,14,381,219703.6849,1,0.25
2011,16,383,124580.1316,1,0.25
2011,18,385,1384014.169,1,0.25
2011,19,386,689173.1298,2,0.25
2011,20,387,4718881.20707,11,0.25
2011,21,388,21415744.89445,12,0.25
2011,22,389,20027668.3617,10,0.25
2011,23,390,579279.76684,3,0.25
2011,24,391,976258.06452,9,0.25
2011,25,392,6926864.848479999,13,0.25
2011,26,393,12956486.398710001,31,0.25
2011,27,394,5683019.5596199995,16,0.25
2011,28,395,5824438.284539999,9,0.25
2011,29,396,3180016.4082,2,0.25
2011,30,397,3071230.21772,14,0.25
2011,31,398,5309948.10692,9,0.25
2011,32,399,1447829.4296199998,6,0.25
2011,39,406,50409.96989,1,0.25
2011,40,407,182281.9105,1,0.25
2011,41,408,102206.09468000001,2,0.25
2011,42,409,1028776.293,1,0.25
2011,43,410,54336.48652,1,0.25
2011,45,412,1976141.8721,2,0.25
2011,46,413,1083112.7795199999,2,0.25
2012,1,414,1238533.04078,2,0.25
2012,2,415,15568293.22074,5,0.25
2012,3,416,1336064.59051,3,0.25
2012,5,418,2927638.28079,10,0.25
2012,6,419,2255078.4792,6,0.25
2012,7,420,2722281.3863,9,0.25
2012,8,421,669166.13372,4,0.25
2012,11,424,6778434.28162,5,0.25
2012,12,425,12804840.601259999,6,0.25
2012,14,427,91250.55975,1,0.25
2012,16,429,339675.4495,2,0.25
2012,17,430,991525.4534,1,0.25
2012,18,431,7345633.9460700005,9,0.25
2012,19,432,7969938.27629,16,0.25
2012,20,433,21850385.5211,16,0.25
2012,21,434,25699393.07855,24,0.25
2012,22,435,19714255.91018,39,0.25
2012,23,436,26783225.32581,41,0.25
2012,24,437,18306717.741,45,0.25
2012,25,438,23532513.9686,41,0.25
2012,26,439,4819954.3661,17,0.25
2012,27,440,26960463.17271,48,0.25
2012,28,441,29808618.61102,73,0.25
2012,29,442,5917669.31851,5,0.25
2012,30,443,10452655.61145,43,0.25
2012,31,444,26093047.77597,19,0.25
2012,32,445,4311560.4717999995,2,0.25
2012,34,447,983295.5776,1,0.25
2012,38,451,180794.06287,2,0.25
2012,40,453,2076037.334,1,0.25
2012,41,454,298992.6473,1,0.25
2012,42,455,938328.4515,1,0.25
2012,43,456,572976.22866,2,0.25
2012,44,457,6519849.47199,11,0.25
2012,45,458,75159.12366,1,0.25
2012,46,459,62415.97852,1,0.25
2013,1,460,1034256.63197,2,0.25
2013,2,461,75159.12366,1,0.25
2013,4,463,588552.2888,2,0.25
2013,5,464,3847557.992,1,0.25
2013,6,465,126303.74432999999,2,0.25
2013,7,466,475868.8299,3,0.25
2013,8,467,4544156.11,4,0.25
2013,9,468,70636.14117,1,0.25
2013,11,470,4160732.1352,2,0.25
2013,13,472,7828430.41354,6,0.25
2013,14,473,18488240.154459998,6,0.25
2013,15,474,6392057.998400001,4,0.25
2013,16,475,553592.7339,3,0.25
2013,17,476,179323.6776,1,0.25
2013,18,477,4693054.32095,10,0.25
2013,19,478,587213.7043,2,0.25
2013,21,480,508418.5971,2,0.25
2013,22,481,3245151.2892,7,0.25
2013,23,482,5888006.57675,15,0.25
2013,24,483,2164439.3214,4,0.25
2013,25,484,8588319.22044,21,0.25
2013,26,485,11355605.694290001,37,0.25
2013,27,486,7350513.4047,17,0.25
2013,28,487,24449939.04021,48,0.25
2013,29,488,22473447.65834,43,0.25
2013,30,489,6389203.03417,24,0.25
2013,31,490,5860570.07422,7,0.25
2013,32,491,344487.72010000004,2,0.25
2013,33,492,740121.7855,3,0.25
2013,34,493,1060250.077,1,0.25
2013,40,499,298992.6473,1,0.25
2013,45,504,334972.51794,2,0.25
2014,2,507,274134.11731,3,0.25
2014,3,508,5673207.93755,13,0.25
2014,4,509,1683069.5396,5,0.25
2014,5,510,6752588.83664,20,0.25
2014,6,511,17440069.50951,26,0.25
2014,7,512,168843.49369,2,0.25
2014,8,513,2449487.68855,14,0.25
2014,9,514,666382.8003,3,0.25
2014,10,515,5035995.43767,8,0.25
2014,11,516,7823460.7140999995,2,0.25
2014,13,518,487926.128,3,0.25
2014,14,519,1985358.509,2,0.25
2014,15,520,34609956.421569996,11,0.25
2014,16,521,16156008.2385,2,0.25
2014,17,522,3830277.1735,7,0.25
2014,18,523,7233175.55674,17,0.25
2014,19,524,797643.42508,6,0.25
2014,20,525,2363381.7853,7,0.25
2014,21,526,24849083.67309,7,0.25
2014,22,527,437548.5485,1,0.25
2014,23,528,22197512.89636,16,0.25
2014,24,529,11063387.7435,6,0.25
2014,25,530,17150038.34494,35,0.25
2014,26,531,27773593.44989,49,0.25
2014,27,532,30422227.40191,39,0.25
2014,28,533,51808475.64568,14,0.25
2014,29,534,17448233.895400003,5,0.25
2014,30,535,31650111.61222,3,0.25
2014,31,536,70421.20544,1,0.25
2014,32,537,118794.5255,1,0.25
2014,33,538,267886.6067,2,0.25
2014,36,541,4968626.71721,9,0.25
2014,37,542,1581288.63682,6,0.25
2014,38,543,638837.7824,1,0.25
2014,39,544,1834451.428,1,0.25
2014,40,545,233450.2729,1,0.25
2014,42,547,3658064.188,1,0.25
2014,46,551,523948.2676,2,0.25
2015,1,552,390843.46167,5,0.25
2015,2,553,6844036.8612399995,8,0.25
2015,3,554,20697519.65727,19,0.25
2015,4,555,137103.26875,2,0.25
2015,5,556,709957.12556,4,0.25
2015,6,557,2059857.88837,3,0.25
2015,7,558,1468057.5379,2,0.25
2015,8,559,54596.85727,1,0.25
2015,9,560,722767.4787,6,0.25
2015,10,561,1510019.53097,11,0.25
2015,11,562,101151.1467,1,0.25
2015,12,563,2419130.754,1,0.25
2015,13,564,256379.01148,2,0.25
2015,15,566,8536592.99141,5,0.25
2015,16,567,1155553.5991,2,0.25
2015,17,568,6190957.71,1,0.25
2015,18,569,14565910.9062,5,0.25
2015,19,570,5585253.007470001,4,0.25
2015,20,571,3774822.1051000003,7,0.25
2015,21,572,957476.51599,3,0.25
2015,22,573,7727280.36566,5,0.25
2015,23,574,15619860.81552,19,0.25
2015,24,575,37600093.9674,34,0.25
2015,25,576,17816782.51628,28,0.25
2015,26,577,19364219.75341,40,0.25
2015,27,578,21616865.33058,20,0.25
2015,28,579,38193715.95638,83,0.25
2015,29,580,23415665.20138,51,0.25
2015,30,581,9263992.79401,21,0.25
2015,31,582,24117163.63354,47,0.25
2015,32,583,12818733.80301,6,0.25
2015,33,584,43980002.44524,6,0.25
2015,34,585,693252.9178800001,4,0.25
2015,35,586,4387327.9419,3,0.25
2015,36,587,6268890.358150001,7,0.25
2015,37,588,15462249.21115,4,0.25
2015,38,589,12818273.841,5,0.25
2015,39,590,708503.3575200001,3,0.25
2015,40,591,1075532.34172,2,0.25
2015,42,593,1720653.64551,5,0.25
2015,43,594,1343894.4092700002,6,0.25
2015,44,595,14111957.42067,7,0.25
2015,45,596,10012946.37374,6,0.25
2015,46,597,17888783.536030002,13,0.25
2016,1,598,1513810.73758,7,0.25
2016,2,599,13714547.61248,5,0.25
2016,3,600,1519623.6079,3,0.25
2016,4,601,3185376.9533,10,0.25
2016,5,602,853718.2255000001,5,0.25
2016,6,603,10215179.92175,10,0.25
2016,8,605,2043298.90079,5,0.25
2016,9,606,12629322.57729,8,0.25
2016,10,607,882503.30209,4,0.25
2016,11,608,4176084.1426,4,0.25
2016,12,609,12568018.203000002,9,0.25
2016,13,610,7698445.51416,12,0.25
2016,14,611,8038990.07299,10,0.25
2016,15,612,12707794.23813,11,0.25
2016,16,613,3714699.7601,5,0.25
2016,17,614,941340.41429,3,0.25
2016,18,615,3187361.1571,3,0.25
2016,19,616,4624875.03389,5,0.25
2016,21,618,20887413.28666,3,0.25
2016,22,619,8285790.60255,4,0.25
2016,23,620,1259772.64052,7,0.25
2016,24,621,1720016.9093,5,0.25
2016,25,622,7411829.31858,7,0.25
2016,26,623,7546302.768149999,8,0.25
2016,27,624,3257808.9813,14,0.25
2016,28,625,9441518.28054,15,0.25
2016,29,626,7802906.56323,8,0.25
2016,30,627,35718498.00449,37,0.25
2016,31,628,4381563.69446,6,0.25
2016,32,629,2688787.6665000003,15,0.25
2016,33,630,5263381.7239500005,11,0.25
2016,34,631,95304.70105,1,0.25
2016,35,632,71625.09053,1,0.25
2016,36,633,430307.5596,1,0.25
2016,37,634,1403418.731,1,0.25
2016,38,635,2790887.21979,5,0.25
2016,39,636,3606530.1875,3,0.25
2016,40,637,8018355.94032,6,0.25
2016,45,642,295366.52632,4,0.25
2016,46,643,4379552.71967,12,0.25
2017,1,644,3908805.40765,7,0.25
2017,2,645,1819070.40175,7,0.25
2017,3,646,10938251.32524,8,0.25
2017,4,647,1091016.52316,4,0.25
2017,5,648,55989.72469,1,0.25
2017,6,649,2060569.25784,5,0.25
2017,7,650,2728139.6505,8,0.25
2017,8,651,278978.2479,1,0.25
2017,9,652,4255253.768,1,0.25
2017,10,653,7161963.0660999995,4,0.25
2017,11,654,1797613.8715000001,3,0.25
2017,12,655,3902828.7467,3,0.25
2017,13,656,2021438.8551,4,0.25
2017,14,657,683084.7997,3,0.25
2017,15,658,7462188.713500001,2,0.25
2017,16,659,1148033.7323999999,3,0.25
2017,18,661,12176256.0896,4,0.25
2017,19,662,552382.49254,3,0.25
2017,20,663,416016.52538,4,0.25
2017,21,664,6673754.27377,12,0.25
2017,22,665,23669066.2931,33,0.25
2017,23,666,575378.28977,4,0.25
2017,24,667,4928494.36933,10,0.25
2017,25,668,18628106.65024,22,0.25
2017,26,669,66216393.89552,56,0.25
2017,27,670,21911941.17392,26,0.25
2017,28,671,17801686.83566,31,0.25
2017,29,672,8472968.7645,18,0.25
2017,30,673,1003353.6244900001,3,0.25
2017,31,674,8302382.62453,13,0.25
2017,32,675,111957.9831,1,0.25
2017,34,677,1050840.5748,7,0.25
2017,35,678,286803.6363,1,0.25
2017,36,679,1601248.835,1,0.25
2017,37,680,1965989.27491,3,0.25
2017,38,681,327307.57279999997,2,0.25
2017,41,684,69906.07557,1,0.25
2017,45,688,1376637.62945,5,0.25
2017,46,689,86348.98529,1,0.25
2018,1,690,164634.9564,1,0.25
2018,2,691,2539703.06802,4,0.25
2018,3,692,504029.14699,3,0.25
2018,4,693,144438.45732,2,0.25
2018,5,694,2664974.36794,7,0.25
2018,6,695,1367273.86571,4,0.25
2018,7,696,5437542.4258,6,0.25
2018,8,697,411569.41755,2,0.25
2018,10,699,97072.7123,1,0.25
2018,15,704,1299777.365,1,0.25
2018,17,706,3960562.859,1,0.25
2018,18,707,2054270.73095,4,0.25
2018,19,708,26668046.8547,24,0.25
2018,20,709,7274042.72939,13,0.25
2018,21,710,2934051.6481,7,0.25
2018,22,711,3275951.2796,5,0.25
2018,23,712,33850670.47154,19,0.25
2018,24,713,16552692.86245,35,0.25
2018,25,714,32312337.16558,43,0.25
2018,26,715,49886189.79355,113,0.25
2018,27,716,38379019.20092,90,0.25
2018,28,717,34626182.09684,106,0.25
2018,29,718,15026158.43188,33,0.25
2018,30,719,15846061.57645,56,0.25
2018,31,720,7731719.94869,6,0.25
2018,33,722,399914.51054,2,0.25
2018,35,724,40693165.0577,2,0.25
2018,36,725,1170183.0774,4,0.25
2018,37,726,7096730.950999999,2,0.25
2018,39,728,367126.2731,2,0.25
2018,41,730,298992.6473,1,0.25
2018,42,731,164634.9564,1,0.25
2018,43,732,56365.07028,1,0.25
2018,44,733,468214.26598,4,0.25
2018,45,734,6639223.59732,7,0.25
2018,46,735,6415604.67821,8,0.25
2019,1,736,20667533.391400002,3,0.25
2019,2,737,613466.10828,3,0.25
2019,3,738,1467757.07185,7,0.25
2019,4,739,7065671.81776,12,0.25
2019,5,740,2110996.8664100002,14,0.25
2019,6,741,3010259.38368,8,0.25
2019,7,742,471664.68546999997,3,0.25
2019,8,743,16674749.79407,5,0.25
2019,9,744,4375394.497,1,0.25
2019,10,745,1500828.53197,6,0.25
2019,11,746,18191415.42332,14,0.25
2019,12,747,659731.0855,3,0.25
2019,13,748,10058491.04339,10,0.25
2019,14,749,1512896.8197,6,0.25
2019,15,750,16322761.44005,7,0.25
2019,16,751,3670185.47056,16,0.25
2019,17,752,17626594.20927,16,0.25
2019,18,753,21834028.05538,18,0.25
2019,19,754,2182759.45739,10,0.25
2019,20,755,11846804.3657,6,0.25
2019,21,756,11591146.23743,26,0.25
2019,22,757,20304755.03975,33,0.25
2019,23,758,72263015.09134,73,0.25
2019,24,759,10826223.40554,19,0.25
2019,25,760,22967338.69671,40,0.25
2019,26,761,41751198.143599994,50,0.25
2019,27,762,16057026.63227,52,0.25
2019,28,763,4795455.12026,8,0.25
2019,29,764,409219.40966,4,0.25
2019,30,765,3730272.26939,16,0.25
2019,31,766,13123635.77605,28,0.25
2019,32,767,14174731.32,12,0.25
2019,33,768,2607286.47818,7,0.25
2019,34,769,774590.39518,3,0.25
2019,35,770,100172.4756,1,0.25
2019,37,772,13741314.7156,5,0.25
2019,38,773,5581833.39922,10,0.25
2019,39,774,7227199.60338,13,0.25
2019,40,775,4536883.1581999995,8,0.25
2019,41,776,4156253.2145000002,4,0.25
2019,42,777,6490573.3006,7,0.25
2019,44,779,8216097.611,2,0.25
2019,45,780,3349584.80744,4,0.25
2019,46,781,8752949.57908,12,0.25
2020,1,782,4311509.97078,8,0.25
2020,2,783,701943.8936999999,3,0.25
2020,3,784,7873728.79335,6,0.25
2020,4,785,2575496.5173,3,0.25
2020,5,786,453793.52123,4,0.25
2020,6,787,473883.88545999996,2,0.25
2020,7,788,971962.01937,5,0.25
2020,8,789,12475695.84471,7,0.25
2020,9,790,5786185.418459999,6,0.25
2020,10,791,3381313.9802900003,11,0.25
2020,12,793,1683764.5339000002,4,0.25
2020,13,794,8305891.17458,5,0.25
2020,14,795,1785076.3416799998,4,0.25
2020,15,796,3922013.41028,9,0.25
2020,16,797,4045785.1908499994,8,0.25
2020,17,798,2935757.23829,9,0.25
2020,18,799,4766840.4830599995,10,0.25
2020,19,800,37405143.50792,7,0.25
2020,20,801,14125040.11309,28,0.25
2020,21,802,91208.04882,1,0.25
2020,22,803,26325822.50184,12,0.25
2020,23,804,18897714.59644,32,0.25
2020,24,805,4822063.35251,7,0.25
2020,25,806,18059783.66,12,0.25
2020,26,807,28179867.77682,14,0.25
2020,27,808,17185808.37731,36,0.25
2020,28,809,31631810.26916,74,0.25
2020,29,810,14934683.03892,47,0.25
2020,30,811,25118441.80142,29,0.25
2020,31,812,2540365.08428,11,0.25
2020,33,814,4729778.7847299995,18,0.25
2020,35,816,1770507.8222500002,8,0.25
2020,36,817,8629669.09756,15,0.25
2020,38,819,296516.0661,1,0.25
2020,39,820,84459.96572,1,0.25
2020,40,821,3126122.9835900003,5,0.25
2020,41,822,813273.6752299999,3,0.25
2020,42,823,6356759.544,13,0.25
2020,43,824,1359104.504,1,0.25
2020,44,825,1806996.5975900001,3,0.25
2020,46,827,879222.6527,2,0.25
2021,2,829,115933.9616,1,0.25
2021,4,831,1072610.37276,5,0.25
2021,5,832,78876.79854,1,0.25
2021,6,833,582510.2496,1,0.25
2021,7,834,635116.7324600001,2,0.25
2021,8,835,6779560.54315,5,0.25
2021,9,836,5301014.8769,4,0.25
2021,11,838,864075.44742,5,0.25
2021,12,839,358890.58770000003,2,0.25
2021,13,840,326869.8644,1,0.25
2021,14,841,8851405.58556,5,0.25
2021,15,842,5561234.01731,4,0.25
2021,17,844,906111.6415,2,0.25
2021,18,845,9100623.4581,4,0.25
2021,19,846,3418107.2161,6,0.25
2021,20,847,2315538.314,1,0.25
2021,21,848,11867999.04563,9,0.25
2021,22,849,11268734.994520001,13,0.25
2021,23,850,25478915.49604,33,0.25
2021,24,851,8954384.9414,13,0.25
2021,25,852,10450675.31333,19,0.25
2021,26,853,8783093.07824,6,0.25
2021,27,854,28196430.720620003,13,0.25
2021,28,855,17727859.26245,21,0.25
2021,29,856,8217197.07265,16,0.25
2021,30,857,5576943.9567,6,0.25
2021,31,858,67455.02778,1,0.25
2021,32,859,1423169.30986,3,0.25
2021,33,860,3132989.38084,4,0.25
2021,34,861,3639490.20362,7,0.25
2021,38,865,78876.79854,1,0.25
2021,39,866,1331212.795,1,0.25
2021,40,867,4144026.67448,5,0.25
2021,41,868,2476987.82375,7,0.25
2021,42,869,215857.56948,2,0.25
2021,43,870,4060998.2545000003,3,0.25
2021,44,871,8370353.08857,12,0.25
2021,45,872,2125166.44491,9,0.25
2021,46,873,18865730.06653,15,0.25
2022,1,874,64886.07871,1,0.25
2022,2,875,2292233.2046,9,0.25
2022,3,876,1077976.43277,6,0.25
2022,4,877,3352788.12156,10,0.25
2022,5,878,416874.6149,1,0.25
2022,6,879,486499.08287,3,0.25
2022,7,880,1712946.21061,10,0.25
2022,8,881,2099284.78826,9,0.25
2022,9,882,1348129.66097,9,0.25
2022,10,883,5699508.39224,7,0.25
2022,11,884,3093415.43255,4,0.25
2022,12,885,4851084.28229,5,0.25
2022,13,886,8041705.563060001,5,0.25
2022,16,889,141728.8339,1,0.25
2022,17,890,87334.41371,1,0.25
2022,18,891,31505226.94053,13,0.25
2022,19,892,7591241.55269,3,0.25
2022,20,893,2314721.96094,9,0.25
2022,21,894,1971769.7908299998,11,0.25
2022,22,895,11303940.44758,42,0.25
2022,23,896,12923826.06677,46,0.25
2022,24,897,16124806.87291,38,0.25
2022,25,898,56562753.65065,90,0.25
2022,26,899,31758742.58497,110,0.25
2022,27,900,47054306.75106,134,0.25
2022,28,901,93413516.1416,140,0.25
2022,29,902,84779292.75371,138,0.25
2022,30,903,45229930.44878,74,0.25
2022,31,904,11485338.418779999,41,0.25
2022,32,905,4348612.89503,21,0.25
2022,33,906,322714.6919,2,0.25
2022,35,908,159654.4889,1,0.25
2022,36,909,517707.4456,1,0.25
2022,38,911,1045667.9975,3,0.25
2022,39,912,1168626.58408,3,0.25
2022,40,913,741555.9894,2,0.25
2022,42,915,3767328.36664,4,0.25
2022,43,916,3215520.5476699998,5,0.25
2022,44,917,524036.94292,3,0.25
2022,45,918,517707.4456,1,0.25
2023,1,920,282298.54964,2,0.25
2023,2,921,16360666.11369,9,0.25
2023,3,922,2414597.6981,5,0.25
2023,4,923,1514813.4657800002,9,0.25
2023,5,924,806517.8929,1,0.25
2023,6,925,16120494.48602,9,0.25
2023,7,926,6002206.11845,5,0.25
2023,8,927,26303350.77326,12,0.25
2023,9,928,406205.99397999997,2,0.25
2023,10,929,74028.24274,1,0.25
2023,11,930,95392.18628,1,0.25
2023,13,932,523820.56452,4,0.25
2023,14,933,7803588.731009999,4,0.25
2023,16,935,3541364.69151,4,0.25
2023,17,936,7062096.20279,8,0.25
2023,18,937,9649884.7055,4,0.25
2023,19,938,14526422.59863,9,0.25
2023,20,939,12251155.62619,27,0.25
2023,21,940,27311645.1335,62,0.25
2023,22,941,72355249.81031,87,0.25
2023,23,942,9987084.04459,21,0.25
2023,24,943,20526495.426289998,24,0.25
2023,25,944,15076120.08974,49,0.25
2023,26,945,16122567.90078,21,0.25
2023,27,946,14457329.56725,20,0.25
2023,28,947,10401931.114769999,14,0.25
2023,29,948,6551851.70912,17,0.25
2023,30,949,17338197.14623,34,0.25
2023,31,950,32576252.54678,27,0.25
2023,32,951,7871391.60893,21,0.25
2023,33,952,7157532.0733,9,0.25
2023,34,953,5628562.75433,5,0.25
2023,35,954,2456595.07545,8,0.25
2023,36,955,7497011.9535799995,9,0.25
2023,37,956,3947623.8214000002,6,0.25
2023,38,957,51510.29743,1,0.25
2023,39,958,11972667.0953,8,0.25
2023,40,959,7808381.29858,13,0.25
2023,41,960,8801999.75274,20,0.25
2023,42,961,1093565.22271,5,0.25
2023,43,962,4641697.26298,14,0.25
2023,44,963,13098546.54293,12,0.25
2023,45,964,2503962.4953,15,0.25
2023,46,965,2505294.47208,12,0.25
2024,1,966,6450831.468180001,12,0.25
2024,2,967,26647700.10221,17,0.25
2024,3,968,7735257.8647,12,0.25
2024,4,969,4012679.6175999995,3,0.25
2024,5,970,1838422.9580400002,10,0.25
2024,6,971,6251905.72584,14,0.25
2024,7,972,6912780.33869,5,0.25
2024,8,973,6031650.7812,7,0.25
2024,9,974,2347331.57584,11,0.25
2024,10,975,35168131.66282,22,0.25
2024,11,976,48677638.52654,13,0.25
2024,12,977,7858650.96066,5,0.25
2024,13,978,7504254.2466,6,0.25
2024,14,979,10113776.22731,11,0.25
2024,15,980,35207048.98545,18,0.25
2024,16,981,82436217.1191,32,0.25
2024,17,982,55793549.93152,23,0.25
2024,18,983,41189496.52961,25,0.25
2024,19,984,55136596.91448,31,0.25
2024,20,985,50687875.33965,28,0.25
2024,21,986,56834142.928179994,64,0.25
2024,22,987,101683614.2393,59,0.25
2024,23,988,15971360.3188,25,0.25
2024,24,989,11971584.11293,22,0.25
2024,25,990,12824750.81823,28,0.25
2024,26,991,51409338.16445,57,0.25
2024,27,992,10338123.68743,22,0.25
2024,28,993,25353207.24081,19,0.25
2024,29,994,53477027.60664,42,0.25
2024,30,995,17916705.54318,45,0.25
2024,31,996,34019254.88707,86,0.25
2024,32,997,35130934.14199,61,0.25
2024,33,998,18234668.7338,26,0.25
2024,34,999,18722693.9413,9,0.25
2024,35,1000,6380657.37308,14,0.25
2024,36,1001,2679173.45259,4,0.25
2024,37,1002,582510.2496,1,0.25
2024,38,1003,7823121.92934,7,0.25
2024,39,1004,42245852.09529,3,0.25
2024,41,1006,158872.44632,2,0.25
2024,42,1007,1030576.80891,4,0.25
2024,43,1008,1225408.816,4,0.25
2024,44,1009,10185435.00723,9,0.25
2024,45,1010,6416636.86558,6,0.25
2024,46,1011,6216037.8026,4,0.25
2025,1,1012,645116.5988,2,0.25
2025,2,1013,8111540.80281,10,0.25
2025,3,1014,1714720.3506399998,4,0.25
2025,4,1015,10476613.0608,3,0.25
2025,5,1016,14467666.099949999,5,0.25
2025,6,1017,1570204.1593,4,0.25
2025,7,1018,486566.27363,5,0.25
2025,8,1019,20894011.2162,32,0.25
2025,9,1020,10625032.15725,27,0.25
2025,10,1021,6836551.58072,13,0.25
2025,11,1022,174023.2926,1,0.25
2025,12,1023,721130.3222,1,0.25
2025,13,1024,174023.2926,1,0.25
2025,14,1025,74687.06014,1,0.25
2025,15,1026,23254791.753599998,4,0.25
2025,17,1028,1054752.91093,2,0.25
2025,18,1029,5787110.9132,5,0.25
2025,19,1030,74627.50728,1,0.25
2025,20,1031,105118.9375,1,0.25
2025,21,1032,4656465.55424,14,0.25
2025,22,1033,24969192.12985,54,0.25
2025,23,1034,33789032.13811,98,0.25
2025,24,1035,51576442.67325,85,0.25
2025,25,1036,35599644.01884,95,0.25
2025,26,1037,23947461.02192,57,0.25
2025,27,1038,64854949.1144,53,0.25
2025,28,1039,20777066.30517,48,0.25
2025,29,1040,25977040.42647,63,0.25
2025,30,1041,19278264.25609,36,0.25
2025,31,1042,20249044.58756,25,0.25
2025,32,1043,16265352.10415,16,0.25
2025,33,1044,3354297.5248000002,4,0.25
2025,34,1045,1100276.2991,2,0.25
2025,35,1046,944404.18088,6,0.25
2025,36,1047,4993600.175170001,3,0.25
2025,37,1048,676450.0462,2,0.25
2025,39,1050,2544696.62281,2,0.25
2025,40,1051,853705.7149,1,0.25
2025,42,1053,123131.252,1,0.25
2025,43,1054,1490017.16845,6,0.25
2025,44,1055,317890.0627,1,0.25
2025,45,1056,517707.4456,1,0.25
2025,46,1057,12167690.118409999,13,0.25
2003,2,1,1427454.0305700002,2,0.5
2003,3,2,126288.21135,2,0.5
2003,4,3,165824.5736,1,0.5
2003,5,4,5744851.35569,4,0.5
2003,6,5,364516.19721,3,0.5
2003,8,7,362485.06418,2,0.5
2003,9,8,351599.01954999997,2,0.5
2003,10,9,108136.693,1,0.5
2003,12,11,148642.3779,1,0.5
2003,13,12,132868.1872,1,0.5
2003,14,13,66311.77765,1,0.5
2003,16,15,205664.8586,1,0.5
2003,17,16,12294503.26525,8,0.5
2003,18,17,1694430.00984,8,0.5
2003,19,18,4082448.223,9,0.5
2003,20,19,16998582.01407,14,0.5
2003,21,20,13848857.701410001,32,0.5
2003,22,21,93375.88154,1,0.5
2003,23,22,3876402.37495,13,0.5
2003,24,23,250181.137,2,0.5
2003,25,24,14314588.77422,23,0.5
2003,26,25,4967520.77376,21,0.5
2003,27,26,6165168.38851,11,0.5
2003,28,27,24906169.7942,58,0.5
2003,29,28,9302245.38933,49,0.5
2003,30,29,12783984.1443,25,0.5
2003,31,30,2535266.32887,2,0.5
2003,33,32,133413.8589,1,0.5
2003,40,39,182101.3636,1,0.5
2003,41,40,2014993.80549,3,0.5
2003,42,41,84221.02736,1,0.5
2003,44,43,164634.9564,1,0.5
2003,45,44,164634.9564,1,0.5
2004,2,47,4375394.497,1,0.5
2004,10,55,6381424.8114,3,0.5
2004,11,56,3884136.39256,3,0.5
2004,12,57,910909.7178,1,0.5
2004,14,59,109396.23885,2,0.5
2004,15,60,134379.7401,1,0.5
2004,17,62,134379.7401,1,0.5
2004,18,63,27070395.98937,4,0.5
2004,19,64,23871198.67214,3,0.5
2004,22,67,3596136.5114,2,0.5
