uc_id,mean_ring_veg,veg_group
11530,972.4224952741021,high_veg
11531,1176.7051039697542,high_veg
11532,853.7589792060492,low_veg
11534,832.1937618147448,low_veg
11535,1129.2750472589792,high_veg
11536,963.8449905482041,high_veg
11537,1583.9555765595462,high_veg
11538,941.0831758034027,high_veg
11539,1002.0756143667297,high_veg
1154,925.9688090737241,high_veg
11540,896.6701323251418,low_veg
11541,627.8761814744802,low_veg
11542,899.8175803402646,high_veg
11544,878.9555765595463,low_veg
11545,986.5085066162571,high_veg
11546,870.0179584120983,low_veg
11547,917.1644612476371,high_veg
11548,868.6266540642722,low_veg
11549,752.1304347826087,low_veg
11550,924.7173913043479,high_veg
11551,1104.195652173913,high_veg
11552,836.2712665406427,low_veg
11553,1076.8676748582232,high_veg
11556,1078.2230623818525,high_veg
11559,1042.8308128544425,high_veg
11561,939.3563327032136,high_veg
11563,1323.5765595463138,high_veg
11565,968.5283553875237,high_veg
11566,925.9272211720227,high_veg
11567,1092.3298676748582,high_veg
11569,528.0595463137996,low_veg
11571,680.6001890359169,low_veg
11575,637.6918714555766,low_veg
11576,853.7750472589792,low_veg
11577,946.7835538752363,high_veg
11578,1185.4206049149338,high_veg
1158,998.2930056710775,high_veg
11581,968.5217391304348,high_veg
11582,884.5586011342155,low_veg
11583,859.0907372400757,low_veg
11584,783.9092627599243,low_veg
11585,928.234404536862,high_veg
11588,706.3497164461247,low_veg
11589,1066.2230623818525,high_veg
1159,667.4470699432892,low_veg
11590,798.5453686200378,low_veg
11591,645.6011342155009,low_veg
11592,815.1115311909263,low_veg
11593,812.2807183364839,low_veg
11597,1044.304347826087,high_veg
11599,1323.8090737240075,high_veg
116,1023.757088846881,high_veg
11600,890.8421550094517,low_veg
11601,1046.4347826086957,high_veg
11602,850.8071833648394,low_veg
11603,625.0113421550094,low_veg
11605,944.413988657845,high_veg
11608,1289.1767485822306,high_veg
11609,1002.6616257088847,high_veg
1161,1220.946124763705,high_veg
11610,957.2514177693762,high_veg
11611,938.9678638941399,high_veg
11612,873.5973534971645,low_veg
11613,1013.9272211720227,high_veg
11614,992.0586011342155,high_veg
11615,499.9291115311909,low_veg
11616,906.2098298676749,high_veg
11617,906.6672967863894,high_veg
11618,900.375236294896,high_veg
1162,1116.0576559546314,high_veg
11620,819.6540642722117,low_veg
11621,1401.5973534971645,high_veg
11623,1108.4886578449905,high_veg
11624,900.2948960302457,high_veg
11625,896.1266540642722,low_veg
11627,185.52646502835537,low_veg
11629,1202.3563327032136,high_veg
11630,1291.98393194707,high_veg
11632,790.0378071833649,low_veg
11633,964.1672967863894,high_veg
11634,830.1682419659735,low_veg
11635,330.1266540642722,low_veg
11636,1101.5680529300566,high_veg
11637,864.6587901701323,low_veg
11638,1022.1616257088847,high_veg
11639,791.5529300567108,low_veg
11640,818.1824196597354,low_veg
11641,704.8922495274102,low_veg
11642,533.9423440453686,low_veg
11643,283.4149338374291,low_veg
11644,991.3875236294896,high_veg
11645,886.0964083175803,low_veg
11646,780.6691871455577,low_veg
11647,490.3761814744802,low_veg
11648,1125.976370510397,high_veg
11649,592.5765595463138,low_veg
11651,795.952741020794,low_veg
11652,133.52551984877127,low_veg
11653,1050.4669187145557,high_veg
11654,620.2986767485822,low_veg
11655,709.6710775047259,low_veg
11656,227.36862003780718,low_veg
11657,627.8733459357278,low_veg
11658,177.41209829867674,low_veg
11659,450.0,low_veg
1166,1161.9555765595462,high_veg
11660,864.4243856332703,low_veg
11661,305.8714555765595,low_veg
11662,879.0973534971645,low_veg
11664,665.1342155009452,low_veg
11665,1196.0973534971645,high_veg
11666,189.75047258979205,low_veg
11667,522.6994328922495,low_veg
11668,499.30434782608694,low_veg
11669,556.3525519848771,low_veg
1167,859.7088846880907,low_veg
11670,614.1568998109641,low_veg
11671,610.1115311909263,low_veg
11672,575.5349716446125,low_veg
11673,533.4328922495274,low_veg
11674,398.320415879017,low_veg
11675,570.7258979206049,low_veg
11676,767.4782608695652,low_veg
11677,248.72873345935727,low_veg
11679,413.08223062381853,low_veg
11680,511.4640831758034,low_veg
11681,598.3005671077505,low_veg
11682,291.7126654064272,low_veg
11684,300.6663516068053,low_veg
11685,247.1304347826087,low_veg
11686,119.51134215500946,low_veg
1172,1174.931001890359,high_veg
1174,644.6512287334593,low_veg
1176,1138.1332703213611,high_veg
1179,662.7561436672968,low_veg
1182,335.6975425330813,low_veg
1183,422.24196597353495,low_veg
1184,1146.5453686200378,high_veg
1185,1186.515122873346,high_veg
1186,1546.8393194706994,high_veg
1188,911.6493383742911,high_veg
1189,913.3969754253308,high_veg
1191,828.5368620037807,low_veg
1193,975.3232514177694,high_veg
1194,1173.054820415879,high_veg
1197,1158.3223062381853,high_veg
1198,855.8223062381852,low_veg
1199,1078.6200378071833,high_veg
1202,1049.788279773157,high_veg
1203,952.8402646502835,high_veg
1205,962.6446124763705,high_veg
1206,742.4224952741021,low_veg
1208,1153.8137996219282,high_veg
1209,1318.7570888468808,high_veg
121,811.3780718336484,low_veg
1213,473.1275992438563,low_veg
1219,1083.6370510396976,high_veg
122,1310.8553875236296,high_veg
1220,1463.2551984877127,high_veg
1226,1020.4319470699432,high_veg
1231,450.9357277882798,low_veg
1233,500.9773156899811,low_veg
1236,771.937618147448,low_veg
1238,1010.2769376181475,high_veg
124,598.6918714555766,low_veg
1241,884.312854442344,low_veg
1244,866.6313799621928,low_veg
125,933.805293005671,high_veg
1250,1211.4102079395086,high_veg
1251,944.1550094517959,high_veg
1252,448.2391304347826,low_veg
1253,1104.5614366729678,high_veg
1254,1068.4971644612476,high_veg
1257,884.4839319470699,low_veg
1259,1111.0869565217392,high_veg
126,1083.8676748582232,high_veg
1262,1117.3931947069943,high_veg
1268,814.5415879017013,low_veg
1269,1472.0756143667297,high_veg
1270,1132.0217391304348,high_veg
1271,684.7627599243856,low_veg
1272,1001.0009451795842,high_veg
1280,1148.585066162571,high_veg
1282,1047.8695652173913,high_veg
1284,1139.0964083175804,high_veg
1285,1584.3459357277882,high_veg
1287,846.796786389414,low_veg
1288,654.8478260869565,low_veg
1289,753.5264650283553,low_veg
129,549.5907372400757,low_veg
1290,1487.2457466918715,high_veg
1291,1012.086011342155,high_veg
1293,1645.6134215500945,high_veg
1294,1126.6361058601135,high_veg
1295,957.7296786389414,high_veg
1296,492.6001890359168,low_veg
1298,946.1729678638941,high_veg
1299,1014.8364839319471,high_veg
130,525.1663516068053,low_veg
1300,962.5094517958412,high_veg
1301,1333.9045368620039,high_veg
1303,1133.8270321361058,high_veg
1305,1175.226843100189,high_veg
1308,1021.8780718336484,high_veg
1312,850.9981096408318,low_veg
1314,998.062381852552,high_veg
1316,978.0614366729678,high_veg
1318,555.6786389413988,low_veg
1321,1124.3563327032136,high_veg
133,747.0160680529301,low_veg
1331,966.1058601134215,high_veg
1337,323.5217391304348,low_veg
1339,169.4678638941399,low_veg
1341,264.04914933837426,low_veg
1345,1129.1550094517959,high_veg
1346,858.625708884688,low_veg
1347,837.7854442344045,low_veg
135,1214.6843100189035,high_veg
1351,1383.8100189035918,high_veg
1355,661.194706994329,low_veg
1356,1057.0746691871454,high_veg
1357,908.4083175803403,high_veg
136,544.1294896030246,low_veg
1361,761.2296786389414,low_veg
1363,1138.8024574669187,high_veg
1364,945.0311909262759,high_veg
1366,677.9603024574669,low_veg
1368,1074.306238185255,high_veg
1371,417.1663516068053,low_veg
1374,870.3166351606806,low_veg
1375,1575.484877126654,high_veg
1376,1112.2533081285444,high_veg
1383,707.694706994329,low_veg
1385,644.6465028355387,low_veg
1388,1287.9725897920605,high_veg
139,677.992438563327,low_veg
1391,562.9858223062382,low_veg
1393,1221.640831758034,high_veg
1394,728.0500945179584,low_veg
1396,1635.0765595463138,high_veg
1397,1057.1606805293006,high_veg
1398,1380.5897920604914,high_veg
1399,964.2258979206049,high_veg
1400,1201.4546313799622,high_veg
1402,1349.0274102079395,high_veg
1403,500.86011342155007,low_veg
1404,1099.4706994328922,high_veg
1406,1196.3931947069943,high_veg
1408,1062.5765595463138,high_veg
1409,1132.7835538752363,high_veg
141,612.4735349716447,low_veg
1410,938.9073724007561,high_veg
1413,783.4706994328923,low_veg
1415,1117.568998109641,high_veg
1418,1227.7608695652175,high_veg
1419,1862.6361058601135,high_veg
142,103.33081285444234,low_veg
1421,980.9896030245746,high_veg
1423,1066.8100189035918,high_veg
1427,909.1011342155009,high_veg
143,507.117202268431,low_veg
1432,97.11909262759924,low_veg
1433,788.5311909262759,low_veg
1441,203.7476370510397,low_veg
1444,459.46219281663514,low_veg
1445,1078.5075614366729,high_veg
1446,1394.2873345935727,high_veg
1447,880.9253308128544,low_veg
1449,198.5321361058601,low_veg
1451,909.5274102079395,high_veg
1452,623.9706994328923,low_veg
1455,728.4782608695652,low_veg
1456,805.8487712665407,low_veg
1457,1102.0425330812855,high_veg
1459,869.2003780718336,low_veg
1461,2701.1691871455578,high_veg
1464,1211.2448015122873,high_veg
1471,582.1805293005671,low_veg
1473,752.3544423440454,low_veg
1474,1102.946124763705,high_veg
1475,940.9385633270322,high_veg
1476,1532.093572778828,high_veg
1483,910.9262759924386,high_veg
1484,915.890359168242,high_veg
1485,609.7221172022685,low_veg
1486,812.4565217391304,low_veg
1487,698.7684310018903,low_veg
1488,1255.2372400756144,high_veg
1490,609.2296786389414,low_veg
1491,705.3005671077505,low_veg
1493,1020.3071833648394,high_veg
1494,1074.586011342155,high_veg
1495,1066.719281663516,high_veg
1497,1067.625708884688,high_veg
1498,2178.804347826087,high_veg
1502,968.6143667296786,high_veg
1504,980.5718336483932,high_veg
1507,1103.320415879017,high_veg
1508,1179.266540642722,high_veg
1511,943.5737240075614,high_veg
1515,1268.625708884688,high_veg
1517,1410.4924385633271,high_veg
1519,1162.1767485822306,high_veg
1520,524.8705103969754,low_veg
1523,1150.7835538752363,high_veg
1529,1495.8383742911153,high_veg
1530,233.57939508506615,low_veg
1533,785.2911153119093,low_veg
1539,426.4943289224953,low_veg
1541,552.3213610586012,low_veg
1546,892.1512287334593,low_veg
1551,647.8695652173913,low_veg
1552,252.62287334593572,low_veg
1555,929.4177693761815,high_veg
1556,712.0907372400757,low_veg
1557,1090.874291115312,high_veg
1558,1088.235349716446,high_veg
1559,843.4792060491493,low_veg
156,175.87996219281663,low_veg
1560,890.2637051039698,low_veg
1562,1138.9508506616257,high_veg
1564,1020.7665406427221,high_veg
1569,527.0482041587902,low_veg
157,468.8449905482042,low_veg
1571,1148.7372400756144,high_veg
1572,1163.4376181474481,high_veg
1582,949.6465028355387,high_veg
1583,660.9234404536862,low_veg
1585,963.6361058601134,high_veg
1587,540.6001890359169,low_veg
1588,641.7901701323251,low_veg
159,748.7325141776938,low_veg
1590,1270.2079395085066,high_veg
1591,1065.4366729678638,high_veg
1592,1123.3270321361058,high_veg
1594,984.1011342155009,high_veg
1595,1096.8374291115313,high_veg
1597,997.4206049149338,high_veg
1598,894.4773156899811,low_veg
1599,1251.554820415879,high_veg
1601,709.4697542533081,low_veg
1603,1152.610586011342,high_veg
1604,1048.6209829867676,high_veg
1605,1052.608695652174,high_veg
1607,1109.211720226843,high_veg
1609,961.1568998109641,high_veg
1610,786.5869565217391,low_veg
1613,905.0803402646503,high_veg
1614,1303.1124763705104,high_veg
1616,582.4896030245746,low_veg
1619,131.39792060491493,low_veg
162,795.6843100189036,low_veg
1621,1081.5604914933838,high_veg
1623,1014.484877126654,high_veg
1625,1205.9130434782608,high_veg
1629,1002.8894139886578,high_veg
1634,656.9310018903592,low_veg
1635,401.89319470699434,low_veg
1642,992.4990548204158,high_veg
1646,1058.1313799621928,high_veg
1648,1290.7173913043478,high_veg
1651,781.6975425330813,low_veg
1652,1171.8289224952741,high_veg
1653,666.1389413988658,low_veg
1654,983.5425330812855,high_veg
1655,1167.985822306238,high_veg
1656,680.796786389414,low_veg
166,1114.4565217391305,high_veg
1660,659.4631379962193,low_veg
1667,1440.0982986767485,high_veg
1668,746.8213610586012,low_veg
167,237.13232514177693,low_veg
1676,494.8705103969754,low_veg
1677,985.1843100189036,high_veg
1678,614.4858223062382,low_veg
1681,754.757088846881,low_veg
1682,417.64083175803404,low_veg
1683,624.6077504725898,low_veg
1684,594.3846880907372,low_veg
1685,1100.9262759924386,high_veg
1686,1017.132325141777,high_veg
1687,1062.266540642722,high_veg
1689,1495.2079395085066,high_veg
169,963.5189035916824,high_veg
1690,1209.6918714555766,high_veg
1691,627.374291115312,low_veg
1692,1123.476370510397,high_veg
1693,1238.8289224952741,high_veg
1694,997.8894139886578,high_veg
1695,326.8052930056711,low_veg
1697,780.6134215500945,low_veg
1698,1001.710775047259,high_veg
1700,918.8081285444234,high_veg
1701,849.7192816635161,low_veg
1705,1026.250472589792,high_veg
1707,1202.6824196597354,high_veg
1708,682.554820415879,low_veg
1711,1763.178638941399,high_veg
1712,940.3761814744802,high_veg
1715,1028.0189035916824,high_veg
1717,1745.7854442344046,high_veg
1720,167.89697542533082,low_veg
1721,1002.4243856332703,high_veg
1726,401.51134215500946,low_veg
173,1300.9432892249527,high_veg
1731,393.32608695652175,low_veg
1733,884.4792060491493,low_veg
1737,821.7911153119093,low_veg
1740,743.1682419659735,low_veg
1741,1201.5037807183364,high_veg
1743,1057.258034026465,high_veg
1744,807.8884688090737,low_veg
1745,820.4206049149338,low_veg
1746,774.6058601134215,low_veg
1747,2479.057655954631,high_veg
1748,1019.6814744801512,high_veg
1749,761.4083175803403,low_veg
1754,807.1039697542533,low_veg
1755,755.0850661625709,low_veg
1757,502.16918714555766,low_veg
176,321.9735349716446,low_veg
1760,528.1710775047259,low_veg
1769,917.5094517958412,high_veg
1772,400.5708884688091,low_veg
1773,1182.5425330812855,high_veg
1777,706.7372400756144,low_veg
1778,1317.4328922495274,high_veg
1779,1552.1058601134216,high_veg
178,472.1238185255198,low_veg
1781,1081.429111531191,high_veg
1782,1598.6001890359169,high_veg
1783,211.64272211720228,low_veg
1785,857.3223062381852,low_veg
1786,814.5538752362949,low_veg
179,760.0236294896031,low_veg
1790,1145.6436672967864,high_veg
1792,1003.4810964083176,high_veg
1793,1153.234404536862,high_veg
1795,814.2240075614367,low_veg
1796,1327.0378071833647,high_veg
1800,1106.4272211720227,high_veg
1801,986.7438563327032,high_veg
1804,768.4092627599243,low_veg
1806,940.3431001890359,high_veg
1809,210.61531190926277,low_veg
181,521.452741020794,low_veg
1810,920.8563327032136,high_veg
1815,246.91209829867674,low_veg
1818,436.34404536862,low_veg
182,534.6398865784499,low_veg
1820,1133.351606805293,high_veg
1822,1649.735349716446,high_veg
1823,590.8761814744802,low_veg
1826,840.4896030245746,low_veg
1828,571.4413988657845,low_veg
183,494.47448015122876,low_veg
1832,536.9517958412098,low_veg
1833,1157.194706994329,high_veg
1834,1078.5340264650283,high_veg
1835,1198.617202268431,high_veg
1836,1210.2088846880908,high_veg
1838,1123.944234404537,high_veg
184,368.39413988657844,low_veg
1843,667.4593572778828,low_veg
1848,605.351606805293,low_veg
1854,591.1748582230624,low_veg
1855,678.9224952741021,low_veg
1857,449.0293005671077,low_veg
1858,773.0671077504726,low_veg
186,622.8062381852552,low_veg
1861,1219.4971644612476,high_veg
1864,699.8846880907372,low_veg
1865,589.7958412098299,low_veg
1866,973.7088846880907,high_veg
1867,1127.693761814745,high_veg
1869,1119.3071833648394,high_veg
1870,955.1493383742911,high_veg
1872,965.9395085066162,high_veg
1873,733.8355387523629,low_veg
1874,1115.874291115312,high_veg
1876,1153.8790170132324,high_veg
1878,1062.7277882797732,high_veg
1879,996.5500945179584,high_veg
1880,1149.1502835538752,high_veg
1884,1115.4376181474481,high_veg
1886,763.0463137996219,low_veg
1887,299.0009451795841,low_veg
1888,1039.7325141776937,high_veg
1890,1242.9517958412098,high_veg
1892,864.1398865784499,low_veg
1894,1044.3790170132324,high_veg
1897,360.5671077504726,low_veg
1898,720.4234404536862,low_veg
190,591.4120982986767,low_veg
1902,241.1077504725898,low_veg
1905,494.2561436672968,low_veg
1907,318.67296786389414,low_veg
1908,232.2117202268431,low_veg
1910,1040.7372400756144,high_veg
1911,1206.000945179584,high_veg
1913,748.1342155009452,low_veg
1918,1221.3289224952741,high_veg
1919,744.2911153119093,low_veg
1920,639.3383742911153,low_veg
1922,1282.539697542533,high_veg
1923,1149.1342155009452,high_veg
1925,1144.624763705104,high_veg
1927,744.2911153119093,low_veg
193,441.89319470699434,low_veg
1931,968.6672967863894,high_veg
1935,1397.788279773157,high_veg
1941,896.0822306238185,low_veg
1943,808.8582230623819,low_veg
1947,1169.3166351606806,high_veg
1948,456.5056710775047,low_veg
1949,487.1843100189036,low_veg
195,635.109640831758,low_veg
1950,871.452741020794,low_veg
1951,1377.7986767485822,high_veg
1952,1060.2136105860113,high_veg
1954,829.4319470699432,low_veg
1955,1177.9130434782608,high_veg
1957,1066.8137996219282,high_veg
1959,590.0434782608696,low_veg
1963,1005.3497164461247,high_veg
1964,874.7306238185255,low_veg
1965,1224.4981096408317,high_veg
1968,852.6493383742911,low_veg
197,1141.4177693761815,high_veg
1971,734.3809073724008,low_veg
1978,882.0746691871456,low_veg
198,1020.359168241966,high_veg
1982,1025.5028355387524,high_veg
1985,1691.2759924385634,high_veg
1987,513.913988657845,low_veg
1989,497.5812854442344,low_veg
1991,1190.4877126654064,high_veg
1999,1329.8818525519848,high_veg
2002,580.6776937618148,low_veg
2003,863.7466918714556,low_veg
2004,266.6162570888469,low_veg
2005,1304.7362948960304,high_veg
2006,908.1134215500945,high_veg
2007,2841.6767485822306,high_veg
2009,1146.0992438563328,high_veg
2012,749.1654064272212,low_veg
2013,821.0226843100189,low_veg
2014,1217.2051039697542,high_veg
2015,1027.0056710775048,high_veg
2017,831.4943289224952,low_veg
2024,1028.695652173913,high_veg
2026,932.2410207939508,high_veg
2027,299.04725897920605,low_veg
2030,1332.4640831758034,high_veg
2032,440.4499054820416,low_veg
2033,1264.9404536862003,high_veg
2034,1199.2088846880908,high_veg
2036,629.8534971644613,low_veg
2038,1000.8979206049149,high_veg
2039,678.7268431001891,low_veg
2043,1073.397920604915,high_veg
2044,1018.5718336483932,high_veg
2045,766.0982986767485,low_veg
2046,627.6228733459358,low_veg
2048,815.742911153119,low_veg
2050,1178.568998109641,high_veg
2052,406.7173913043478,low_veg
2053,943.6814744801512,high_veg
2054,913.1020793950851,high_veg
2058,1006.7249527410208,high_veg
206,1133.5926275992438,high_veg
2062,160.1758034026465,low_veg
2067,396.3686200378072,low_veg
207,830.9017013232515,low_veg
2071,295.0302457466919,low_veg
2074,493.3837429111531,low_veg
2075,933.6105860113422,high_veg
2076,585.7533081285444,low_veg
2079,658.867674858223,low_veg
208,766.054820415879,low_veg
2080,793.0775047258979,low_veg
2082,1216.1389413988659,high_veg
2083,588.5538752362949,low_veg
2084,1058.038752362949,high_veg
2085,713.2863894139887,low_veg
2086,1277.9896030245748,high_veg
2087,1438.8941398865784,high_veg
2088,625.1474480151229,low_veg
2089,2033.6871455576559,high_veg
2096,855.9706994328923,low_veg
2097,1161.289224952741,high_veg
2102,617.4017013232515,low_veg
2104,757.632325141777,low_veg
2106,1084.0642722117202,high_veg
2107,347.6266540642722,low_veg
2110,1326.2155009451797,high_veg
2111,613.4773156899811,low_veg
2112,594.7391304347826,low_veg
2113,897.9943289224952,high_veg
2114,1083.0340264650283,high_veg
2116,1081.8553875236296,high_veg
2119,1015.3657844990548,high_veg
212,649.7589792060492,low_veg
2123,1020.5047258979206,high_veg
2125,1352.264650283554,high_veg
2126,1169.3081285444234,high_veg
2128,795.9262759924386,low_veg
213,928.3506616257089,high_veg
2130,1323.968809073724,high_veg
2133,315.0671077504726,low_veg
2134,1195.0245746691871,high_veg
2136,676.8695652173913,low_veg
2138,1107.7211720226844,high_veg
214,635.648393194707,low_veg
2142,699.4045368620037,low_veg
2146,411.0907372400756,low_veg
2149,457.4366729678639,low_veg
215,758.17202268431,low_veg
2152,347.92249527410206,low_veg
2154,525.5680529300568,low_veg
2155,1176.7060491493385,high_veg
216,391.11058601134215,low_veg
2160,499.60491493383745,low_veg
2162,1067.7551984877127,high_veg
2163,531.851606805293,low_veg
2164,1066.6209829867676,high_veg
2165,703.2013232514178,low_veg
2166,1409.819470699433,high_veg
2167,1156.875236294896,high_veg
217,1922.468809073724,high_veg
2170,783.1984877126654,low_veg
2172,916.9962192816636,high_veg
2176,750.0897920604915,low_veg
2177,685.875236294896,low_veg
2178,1251.1493383742911,high_veg
218,1231.7296786389413,high_veg
2184,601.0217391304348,low_veg
2186,1128.1899810964082,high_veg
2191,489.32986767485824,low_veg
2192,968.3724007561436,high_veg
2193,967.3960302457467,high_veg
2195,1418.790170132325,high_veg
2198,827.109640831758,low_veg
220,314.1001890359168,low_veg
2202,942.4357277882798,high_veg
2203,900.3412098298677,high_veg
2204,913.1313799621928,high_veg
2205,920.0103969754254,high_veg
2207,718.9640831758034,low_veg
2208,948.0340264650283,high_veg
221,553.2476370510396,low_veg
2210,846.7173913043479,low_veg
2211,436.61436672967864,low_veg
2212,1062.7164461247637,high_veg
2213,1219.0491493383743,high_veg
2217,798.4017013232515,low_veg
2221,106.5226843100189,low_veg
2225,474.6568998109641,low_veg
2228,119.42627599243856,low_veg
223,380.7561436672968,low_veg
2232,1090.8100189035918,high_veg
2233,484.9054820415879,low_veg
2239,471.5576559546314,low_veg
2241,1467.5368620037807,high_veg
2243,655.7759924385633,low_veg
2245,1389.4111531190927,high_veg
2246,1117.110586011342,high_veg
2247,781.3223062381852,low_veg
2249,913.9177693761815,high_veg
225,957.7674858223062,high_veg
2251,948.9952741020794,high_veg
2255,1010.765595463138,high_veg
2256,522.9319470699432,low_veg
2263,1181.7533081285444,high_veg
2264,1346.8336483931946,high_veg
2265,679.0708884688091,low_veg
2268,1662.4130434782608,high_veg
2269,565.5775047258979,low_veg
227,403.67296786389414,low_veg
2271,1063.0359168241966,high_veg
2272,1013.32797731569,high_veg
2274,838.4045368620037,low_veg
2277,969.562381852552,high_veg
2281,1058.6068052930057,high_veg
2282,817.8648393194707,low_veg
2286,863.0037807183364,low_veg
2288,681.7183364839319,low_veg
2289,502.13232514177696,low_veg
2293,1201.2211720226844,high_veg
2296,1077.5803402646502,high_veg
23,20.00850661625709,low_veg
2300,632.578449905482,low_veg
2304,612.3327032136106,low_veg
2306,714.921550094518,low_veg
2307,446.54347826086956,low_veg
231,1223.5,high_veg
2310,372.41965973534974,low_veg
2311,1368.3497164461248,high_veg
2312,542.1058601134215,low_veg
2313,786.3572778827977,low_veg
2315,1640.5378071833647,high_veg
2317,589.2684310018903,low_veg
2318,422.6550094517958,low_veg
232,830.8213610586012,low_veg
2320,910.8969754253308,high_veg
2322,782.9735349716447,low_veg
2323,2633.662570888469,high_veg
2324,1604.3232514177694,high_veg
2325,1166.9168241965974,high_veg
2327,1028.6124763705104,high_veg
2331,1182.4035916824196,high_veg
2334,1600.054820415879,high_veg
2335,1505.6540642722118,high_veg
234,924.9810964083176,high_veg
2342,868.3393194706995,low_veg
2343,404.86672967863893,low_veg
2345,1000.18809073724,high_veg
2348,355.187145557656,low_veg
2349,890.2618147448015,low_veg
235,1145.4933837429112,high_veg
2350,1176.4385633270322,high_veg
2352,1202.6313799621928,high_veg
2355,1019.3034026465028,high_veg
2359,1434.6342155009452,high_veg
236,737.148393194707,low_veg
2362,770.6455576559546,low_veg
2364,777.1729678638941,low_veg
2365,1323.266540642722,high_veg
2369,1308.0321361058602,high_veg
237,718.2939508506616,low_veg
2371,1186.405482041588,high_veg
2373,955.7514177693762,high_veg
2374,954.5671077504726,high_veg
2376,949.0226843100189,high_veg
2381,651.148393194707,low_veg
2383,605.1001890359169,low_veg
2384,543.7674858223062,low_veg
2388,889.8194706994329,low_veg
2389,975.1843100189036,high_veg
239,483.32136105860116,low_veg
2391,1047.4829867674857,high_veg
2393,666.296786389414,low_veg
2396,626.8449905482041,low_veg
2397,604.6436672967864,low_veg
2398,491.7448015122873,low_veg
2399,904.8024574669187,high_veg
2400,1120.531190926276,high_veg
2401,1251.569943289225,high_veg
2403,763.9517958412098,low_veg
2406,885.6342155009452,low_veg
2408,1067.1275992438564,high_veg
2410,209.70888468809073,low_veg
2411,574.7060491493384,low_veg
2417,693.1890359168242,low_veg
2419,438.39792060491493,low_veg
242,1112.9243856332703,high_veg
2420,541.2712665406427,low_veg
2422,477.9820415879017,low_veg
2423,1159.336483931947,high_veg
2424,1055.7211720226844,high_veg
2426,584.4792060491493,low_veg
2427,334.19943289224955,low_veg
2429,951.1068052930057,high_veg
243,571.6115311909263,low_veg
2433,1039.5879017013233,high_veg
2434,826.4782608695652,low_veg
2435,304.02457466918713,low_veg
2438,728.492438563327,low_veg
244,1067.7930056710775,high_veg
2442,755.6398865784499,low_veg
2444,1495.2164461247637,high_veg
2447,1330.4243856332703,high_veg
245,482.3468809073724,low_veg
2454,951.8846880907372,high_veg
2456,553.1691871455577,low_veg
2457,214.49149338374292,low_veg
246,1248.124763705104,high_veg
2461,713.0113421550094,low_veg
2465,473.9461247637051,low_veg
2467,1115.8941398865784,high_veg
2468,660.2722117202269,low_veg
247,1119.0207939508507,high_veg
2471,1067.8289224952741,high_veg
2473,1062.9584120982986,high_veg
2474,866.0604914933838,low_veg
2479,949.1644612476371,high_veg
248,681.17202268431,low_veg
2480,946.2211720226843,high_veg
2481,204.36862003780718,low_veg
2487,559.2741020793951,low_veg
2488,525.4168241965973,low_veg
2489,548.6540642722117,low_veg
249,932.195652173913,high_veg
2490,507.98298676748584,low_veg
2491,1093.82797731569,high_veg
2494,1136.8137996219282,high_veg
2495,1105.0623818525519,high_veg
2497,817.0302457466919,low_veg
2500,1096.5671077504726,high_veg
2504,955.1181474480152,high_veg
2506,850.6654064272212,low_veg
2507,955.5850661625709,high_veg
2513,785.1852551984878,low_veg
2514,1502.5879017013233,high_veg
2517,1103.093572778828,high_veg
252,740.9385633270322,low_veg
2526,571.5775047258979,low_veg
2528,851.6238185255198,low_veg
2530,827.1965973534972,low_veg
2532,881.4981096408318,low_veg
2537,1195.538752362949,high_veg
2538,643.1918714555766,low_veg
2539,960.069943289225,high_veg
2540,825.2202268431001,low_veg
2541,1169.8137996219282,high_veg
2544,1667.9196597353498,high_veg
2546,874.7391304347826,low_veg
2549,976.4829867674858,high_veg
2550,593.484877126654,low_veg
2551,202.7173913043478,low_veg
2556,780.4990548204158,low_veg
2557,631.6190926275992,low_veg
2558,683.2514177693762,low_veg
256,980.2325141776938,high_veg
2560,572.6994328922495,low_veg
2561,490.15595463138,low_veg
2562,534.4962192816636,low_veg
2563,1057.1729678638942,high_veg
2565,1152.7211720226844,high_veg
2567,1072.9338374291115,high_veg
257,966.7911153119093,high_veg
2571,1141.3620037807184,high_veg
2573,727.7098298676749,low_veg
2574,660.0992438563327,low_veg
2576,1754.617202268431,high_veg
2577,1352.1739130434783,high_veg
258,243.93383742911152,low_veg
2580,887.1862003780718,low_veg
2581,1256.6190926275992,high_veg
2584,983.5056710775048,high_veg
2590,650.3894139886578,low_veg
2592,608.1436672967864,low_veg
2594,416.1238185255198,low_veg
2597,1033.9962192816636,high_veg
2598,892.4423440453686,low_veg
260,1110.741965973535,high_veg
2600,618.2986767485822,low_veg
2603,652.069943289225,low_veg
2605,986.2514177693762,high_veg
2606,1342.2202268431001,high_veg
2607,1208.6379962192816,high_veg
2609,1025.7911153119092,high_veg
261,587.9877126654064,low_veg
2610,1087.663516068053,high_veg
2611,724.2088846880907,low_veg
2614,1047.6030245746692,high_veg
2615,958.7457466918714,high_veg
2616,1264.7296786389413,high_veg
2618,1644.1862003780718,high_veg
2622,952.2514177693762,high_veg
2625,1253.1833648393194,high_veg
2627,1302.7608695652175,high_veg
2628,1185.6304347826087,high_veg
263,1065.12381852552,high_veg
2630,1208.5406427221171,high_veg
2632,1006.8894139886578,high_veg
